customer_id,persona,upi_monthly_inflow_avg,upi_inflow_volatility,upi_active_days_per_month,gst_monthly_turnover,gst_filing_consistency,utility_payment_regularity,utility_avg_delay_days,telecom_recharge_frequency,telecom_recharge_consistency,ecommerce_txn_frequency,ecommerce_return_rate,mobility_active_days,mobility_distance_trend,existing_bureau_flag,existing_bureau_score_partial,months_of_data_available,num_sources_available,default_label
28c1cd61-832b-4749-b4eb-7f2d8fec3895,Informal/Rural Worker,17835.77,0.567,13,,,0.7017,8.63,2.6,0.7536,,,,,False,,16,3,0
59807372-6eff-46cf-896e-ed8a22297983,Informal/Rural Worker,19981.68,0.4852,16,,,0.7391,7.61,2.44,0.614,,,,,False,,17,3,0
d5ad6929-e4ea-4b40-a9c2-b009e3fb67f9,First-time Borrower,38675.56,0.2159,15,,,0.5856,12.3,,,2.66,0.1393,15.49,-0.0745,True,533.0,11,4,0
6c5d24c8-f2b1-4045-8bc4-c2744299e78f,Small Merchant,83144.3,0.392,23,139775.44,0.606,0.5274,12.24,1.13,0.4289,4.0,0.1935,,,True,524.0,12,5,1
15688f3e-90c8-4620-aea7-87f446ea5e5b,Informal/Rural Worker,23616.42,0.5585,13,,,0.6924,9.91,2.1,0.6997,,,,,False,,12,3,0
527c51c2-60b4-46a2-a83f-14678cd6a19d,Gig Worker,30641.69,0.4895,21,,,,,1.9,0.48,,,19.21,-0.0614,True,572.0,16,3,1
9b92d945-cc6a-4540-8949-adbaec1fdec6,Gig Worker,22970.36,0.4488,18,,,,,1.68,0.4876,,,16.32,-0.046,False,,10,3,0
370a6fb9-a257-4eb3-895d-4de202ecc14d,Gig Worker,29218.09,0.5616,20,,,0.6089,12.65,1.82,0.6977,,,11.74,-0.0492,True,528.0,17,4,0
e2925c03-0be5-4746-977a-2ea1fb8aec98,Gig Worker,32284.26,0.4377,21,,,,,2.36,0.6009,,,16.88,0.0341,False,,15,3,0
069e2048-380c-4ec7-bb9c-80f93f237d1f,Gig Worker,18902.31,0.4581,21,,,,,1.5,0.4419,,,12.01,-0.0767,False,,6,3,0
69a85a06-af8f-44b1-8013-c97cffa062ab,Small Merchant,114025.04,0.4385,21,223728.72,0.6404,0.6692,8.69,,,3.77,0.1644,,,False,,11,4,1
6387f7b5-0f59-450a-a3cf-52c06596cc2c,First-time Borrower,60090.48,0.1866,16,,,0.6298,8.57,2.84,0.7001,,,,,True,599.0,17,3,0
212c11a2-8d58-43fc-9dfa-dc7870137f59,Informal/Rural Worker,18394.68,0.611,9,,,0.5239,12.85,1.9,0.6737,,,,,False,,13,3,0
0d68d0e8-c8c2-4b6a-a697-a693a63d5a33,Small Merchant,190020.45,0.2675,26,381137.84,0.8413,0.8591,8.42,,,7.95,0.098,19.46,0.2161,True,697.0,20,5,0
f2cb6d85-cb42-4112-82f5-6bdb217c1a9c,Informal/Rural Worker,14192.17,0.3721,11,,,0.5401,10.59,2.0,0.587,,,,,False,,17,3,0
d76e7571-1c13-42bf-844f-9e9bfe26506b,First-time Borrower,73958.41,0.1594,26,,,0.7395,5.52,2.71,0.8795,,,,,False,,21,3,0
c05c3a54-247c-4511-b4f6-5036274dfe66,First-time Borrower,51019.77,0.2709,17,,,0.5952,13.48,,,,,,,False,,17,2,1
0fb4d875-c287-4ffe-bb0b-0656dada267b,Informal/Rural Worker,26396.64,0.3994,15,,,0.7478,2.24,2.75,0.8028,,,,,False,,25,3,0
58e2a809-8292-4b17-891f-987c821e1a59,Small Merchant,142721.0,0.316,24,324603.89,0.8398,0.6839,5.06,,,6.5,0.1247,,,True,678.0,19,4,0
4a14ffa7-1d58-49d7-a51c-500df65e592a,Gig Worker,17428.07,0.5716,20,,,0.4982,14.79,1.62,0.4925,,,15.77,-0.0296,False,,9,4,1
2cc33b91-5548-4819-8382-5e4fbf6719b5,First-time Borrower,57647.96,0.1871,16,,,0.6942,7.15,2.38,0.7428,6.28,0.1542,,,True,651.0,21,4,0
26c8700a-1dbf-4a9e-8b9d-cd181a1c55c2,Gig Worker,41611.53,0.4006,21,,,,,2.0,0.646,5.79,0.1858,18.5,0.1825,False,,23,4,0
f8c260b7-8ab4-4b0d-96d4-048a957ebd78,Small Merchant,155360.58,0.3333,25,312403.42,0.9256,0.7851,5.84,2.85,0.8056,,,,,False,,23,4,0
8ea8b5f4-1fac-490a-a75e-7cae30d8408b,Small Merchant,119949.72,0.3454,23,317149.48,0.7874,0.6402,3.69,2.36,0.7146,7.81,0.1512,,,True,656.0,21,5,0
c1136bf6-54e2-40bc-81d8-fd4875fee01b,First-time Borrower,68260.43,0.1167,25,,,0.8719,5.32,,,,,,,True,703.0,25,2,0
c49e1d95-88a8-46d9-aecd-028f67e79a94,Gig Worker,48956.05,0.2942,25,,,,,,,,,25.75,0.1417,True,660.0,25,2,0
99730b86-3a29-4e5f-becf-bce57556ab2a,First-time Borrower,55526.26,0.2473,20,,,0.6458,6.66,2.1,0.6359,6.07,0.1717,,,True,618.0,14,4,0
4bda1787-3748-46de-bbc9-7d43cba4216c,Informal/Rural Worker,18328.61,0.4189,13,,,0.5568,5.42,1.5,0.6548,,,,,False,,22,3,0
c2f1b3b3-a37a-4320-9a1a-cd43cbf564b9,Small Merchant,62288.84,0.4666,21,,,0.6041,17.54,,,1.51,0.2683,,,False,,11,3,0
cfef5615-937b-4760-9a15-b196e009b8d9,Small Merchant,140109.27,0.326,23,234258.93,0.734,0.6373,7.48,,,7.64,0.1787,,,False,,20,4,0
e1a63123-356c-4788-87e0-d6b6712f9e65,First-time Borrower,83346.32,0.1087,23,,,0.7882,1.49,,,,,,,True,804.0,29,2,0
ccaa2d70-15d4-4875-bd31-bfddfcc9779d,First-time Borrower,80087.67,0.0825,23,,,0.8082,3.45,3.13,0.7814,,,,,True,808.0,23,3,0
2ea99c67-2c98-4802-a0fc-6c652f10f0d0,Informal/Rural Worker,17341.16,0.5748,13,,,0.6682,12.65,2.55,0.6468,,,,,False,,17,3,0
e4bcc96d-8b1f-4864-aaaf-b6b68f56aef8,Informal/Rural Worker,25348.99,0.3437,18,,,0.8413,6.66,2.77,0.8453,,,,,False,,27,3,0
2aedb927-d278-41f1-9ec0-5f57698d2c96,Informal/Rural Worker,22883.1,0.4415,11,,,0.7487,6.11,2.16,0.6639,,,,,False,,22,3,0
10d19344-18e2-4405-aa3e-51632478fbe1,First-time Borrower,43991.29,0.3196,13,,,0.6451,9.34,1.83,0.5728,3.88,0.211,12.98,0.0141,False,,14,5,0
76fe62e9-a42c-4d60-9b66-9ea12afe76c5,Gig Worker,31456.01,0.5368,22,,,,,1.36,0.5594,,,18.02,-0.1247,False,,14,3,1
2466d680-923d-4acf-bcb3-0621eaf7deee,Informal/Rural Worker,25410.79,0.3125,21,,,0.8701,4.94,2.84,0.9475,,,,,False,,27,3,0
b3268693-498a-4927-99df-79cc50a3d6ed,First-time Borrower,35572.89,0.3206,14,,,0.5796,13.89,0.91,0.3959,1.47,0.2586,,,True,472.0,13,4,1
41e9665c-967c-4377-b9dc-22e72474018a,Informal/Rural Worker,31848.7,0.3872,19,,,0.7849,2.85,3.14,0.8873,,,,,False,,21,3,0
b4c6f959-71b2-41a4-a3a6-13296feb5257,Gig Worker,36747.62,0.3929,24,,,,,2.09,0.7417,,,22.42,-0.0515,True,606.0,23,3,1
b1c9e5d3-0e68-4a17-8574-ca9088bf6aae,Gig Worker,35141.24,0.3943,21,,,0.6029,13.2,2.37,0.4928,4.96,0.2066,13.81,-0.1124,False,,18,5,0
43c54c84-74a3-4a63-bf0b-faecfe5cfbce,Gig Worker,51103.87,0.2651,29,,,,,3.74,1.0,,,29.88,0.2031,True,769.0,36,3,0
880025d3-2e65-4418-b1f8-23fe2b126781,First-time Borrower,54676.54,0.1716,20,,,0.8076,6.53,,,6.8,0.1707,,,False,,25,3,0
17a610b1-e0ba-4d60-bf35-6194535ed4b5,Informal/Rural Worker,15294.2,0.536,18,,,,,1.86,0.6454,,,,,False,,21,2,0
9150f189-179d-4292-a244-225b538ffdfd,Informal/Rural Worker,21412.73,0.3365,14,,,0.7037,12.94,2.37,0.508,,,,,False,,14,3,1
f27b512e-dbe7-495f-8394-3bd3a0faaa79,Small Merchant,132608.53,0.3028,26,347057.37,0.7757,0.7037,12.84,,,7.27,0.1342,,,False,,23,4,0
86b6b201-5800-4419-8794-4ae3e7ffd9fd,First-time Borrower,76436.54,0.1316,24,,,0.8259,0.0,,,,,,,False,,29,2,0
4eb13143-8358-4535-8255-493d124731ea,First-time Borrower,43382.77,0.2292,17,,,0.562,8.73,,,,,,,False,,8,2,1
9fcbce01-a0e1-4c18-bbca-285ccbaa8efa,Informal/Rural Worker,22195.2,0.4888,16,,,0.6626,11.83,2.57,0.7446,,,,,False,,16,3,0
ea1ebc16-e12f-4655-9826-3e2f3e5e1a54,First-time Borrower,54281.51,0.2023,22,,,0.7562,6.33,2.99,0.7384,,,,,True,656.0,20,3,0
700c35b0-c8d0-4633-812c-536a06d96829,First-time Borrower,35072.76,0.2766,17,,,0.5998,14.11,1.69,0.4937,4.96,0.2354,17.78,-0.0385,False,,7,5,1
ac17cd02-a898-457f-b12b-1f51e25477be,Small Merchant,160491.55,0.3135,24,308452.08,0.8336,0.8465,5.85,2.59,0.6411,6.68,0.1699,,,True,740.0,18,5,1
1fa99101-323d-4e0c-867c-49eada77a86e,Informal/Rural Worker,13148.86,0.4645,11,,,0.6695,10.33,1.54,0.6379,,,,,False,,17,3,0
5e0648dc-c247-4c1b-8a7c-705af99430b2,Small Merchant,93535.11,0.3588,23,252177.33,0.6896,0.6631,9.25,,,6.86,0.2097,,,False,,13,4,0
2e058e3d-2920-4538-af03-5f1bc0341359,Gig Worker,47657.45,0.2956,26,,,,,3.37,0.8797,,,21.77,0.1832,False,,25,3,0
694187b4-ee68-424b-81f4-d41e269b10a0,Small Merchant,135140.57,0.2721,27,355879.04,0.7505,0.795,6.79,,,8.47,0.1625,,,False,,23,4,0
ea1067ab-6ad5-4f68-bc72-2342b47b51bb,First-time Borrower,57374.76,0.2506,20,,,0.6981,8.71,,,,,,,True,625.0,22,2,0
0625b3ba-912f-4299-9f54-ab64f45d3481,Informal/Rural Worker,15015.18,0.5631,13,,,0.6346,12.47,2.26,0.5698,,,,,True,536.0,15,3,0
61f60723-8447-4c00-8e65-0247c9d4f184,Gig Worker,31689.46,0.428,21,,,,,2.24,0.6541,,,17.47,-0.0141,False,,20,3,0
b8b0a7b0-880c-4c3c-8718-62af559eba4e,First-time Borrower,28885.29,0.3193,14,,,0.4754,16.34,,,2.59,0.2333,,,True,487.0,10,3,1
46c8e598-bd95-441c-9451-c0522d464e31,Small Merchant,178967.38,0.2867,24,368292.18,0.8207,0.7737,7.64,,,9.13,0.1051,,,False,,24,4,0
583da0a2-49c2-44b5-9d38-ce0ad94cce65,Informal/Rural Worker,14647.62,0.5062,11,,,0.5151,6.65,1.65,0.5777,,,,,False,,13,3,0
618db19a-1272-44bd-bf31-02c83fdf4cc5,Gig Worker,38753.32,0.4019,21,,,,,1.94,0.7051,7.22,0.1743,18.0,0.0188,False,,17,4,0
a4c66123-cb20-48a2-8106-05d1259f898e,Gig Worker,42194.39,0.4605,22,,,0.6924,9.81,2.24,0.7093,4.88,0.1045,15.71,-0.0245,False,,23,5,0
9b78aee7-1b3c-40d1-9d7a-82f5c1c8daf2,Small Merchant,163927.23,0.332,25,396552.09,0.9721,0.8912,3.28,,,7.73,0.0781,,,False,,29,4,0
749db007-f5c3-4c65-aace-47e55803c014,Small Merchant,135724.89,0.3287,26,,,0.7654,6.78,,,6.93,0.1349,21.77,0.1183,False,,21,4,0
e2f13d10-270b-4648-85f1-216143d9ea9e,Informal/Rural Worker,19923.82,0.4533,13,,,,,2.57,0.7568,,,,,False,,24,2,0
6b91628c-b6c7-49bb-8e40-c2382efc4f7b,Informal/Rural Worker,24940.32,0.345,18,,,0.8603,3.18,,,,,,,False,,27,2,0
ac303658-cda0-49e6-8e4c-77e8acb5cbd2,Informal/Rural Worker,18334.49,0.4356,8,,,0.6669,11.61,1.53,0.5614,,,,,False,,20,3,0
5fffd12c-f071-4b17-9968-ee891de82eb5,Gig Worker,36921.08,0.407,19,,,0.7466,8.01,2.94,0.6374,6.29,0.1323,21.41,0.1081,False,,13,5,0
983bb5d3-b0b6-4fcb-9bf8-b83dcaa6f357,Small Merchant,101221.21,0.4024,20,206912.66,0.5795,0.5445,11.45,,,5.18,0.1571,,,False,,14,4,0
0af660ef-70e0-46b5-a684-e8fade1ff237,Informal/Rural Worker,10836.74,0.4457,10,,,0.5942,9.24,2.21,0.7156,,,,,False,,16,3,0
c6171e44-0a1a-4aa7-87a9-1679772f60fa,Gig Worker,34397.08,0.3205,27,,,,,2.47,0.6018,,,20.36,0.0806,False,,20,3,1
897edf02-3bed-4d9f-bc5a-f4f5bc064588,Gig Worker,31701.06,0.5414,19,,,,,1.64,0.6321,6.14,0.1526,21.62,-0.0637,False,,20,4,0
37d22523-c333-460f-81b1-846db8650ec3,Small Merchant,162957.82,0.2588,24,296592.61,0.6401,0.6852,5.53,,,8.21,0.1457,,,False,,17,4,0
134e34ac-cfe7-401a-8e54-8aa68045f1e8,First-time Borrower,63005.35,0.2391,22,,,0.7859,7.33,2.63,0.6957,5.81,0.1201,,,True,641.0,21,4,0
aa020ea7-01dd-4942-96dd-6104802d4b90,First-time Borrower,66630.99,0.213,22,,,0.6636,10.93,,,,,16.66,-0.0836,True,646.0,18,3,0
4d6df3bb-cb97-45df-8e3c-fabeeadd4277,Small Merchant,84043.8,0.3805,21,233227.73,0.7242,0.5582,11.78,,,4.52,0.2029,,,False,,12,4,0
c1069d8b-ab92-4732-98da-3abbac15dfa8,Informal/Rural Worker,16377.76,0.5442,10,,,0.553,13.42,1.53,0.5136,,,,,True,510.0,13,3,0
791a2700-988c-464e-a408-8d2a154040f9,Informal/Rural Worker,17585.97,0.5836,16,,,0.648,12.37,1.68,0.6116,,,,,False,,14,3,0
6b9a0113-0165-4284-a1e7-1850132016ed,Gig Worker,22054.71,0.5724,22,,,0.5326,16.53,1.29,0.5128,,,14.09,-0.1593,False,,9,4,0
7c7d1f34-a64b-47f2-9ad2-a22f81856a0a,Small Merchant,123883.55,0.3151,23,252633.35,0.5612,0.5953,7.77,,,5.82,0.1198,,,False,,18,4,0
fd07696b-bbd6-437f-8704-a69f80473b86,Small Merchant,104218.67,0.3084,22,212478.93,0.6208,0.6474,8.6,2.29,0.6662,4.4,0.1444,,,False,,19,5,0
af541d8b-e5a2-4b4e-9de9-3fd6f215fa8b,Gig Worker,27575.48,0.4794,20,,,,,1.28,0.4739,,,19.68,-0.0279,True,568.0,21,3,1
7546d064-510d-4113-848c-62682782db70,Informal/Rural Worker,17062.51,0.4524,16,,,0.595,8.17,1.5,0.5414,,,,,False,,8,3,0
110dbe02-cd75-47ce-8826-9dc2477d523c,Informal/Rural Worker,12686.43,0.6052,14,,,0.6889,9.66,1.73,0.6434,,,,,False,,15,3,0
31f32c9a-d219-4622-aca4-3420f20bdbab,First-time Borrower,64522.34,0.2281,17,,,0.7087,6.87,,,,,,,True,579.0,19,2,0
3c0a1031-32a6-4feb-a69f-d02b24686fa6,Small Merchant,75778.98,0.3779,22,212049.3,0.6332,0.5503,15.2,,,3.8,0.273,,,False,,17,4,0
e8e05368-e012-4a13-87c2-ba09cef5a423,First-time Borrower,51948.27,0.2562,17,,,0.8067,10.6,2.45,0.6932,,,,,False,,24,3,1
db8356c7-650c-4afd-8d0b-7251536ed144,Informal/Rural Worker,22100.44,0.3017,14,,,0.7186,7.14,3.17,0.6185,,,,,False,,20,3,0
7fa92feb-18cc-4a68-81ad-8845ca0ab98d,Small Merchant,87446.69,0.3393,20,265464.69,0.6797,0.7959,10.26,,,4.37,0.2225,,,False,,18,4,0
8e5ac95d-5a10-4a4c-b23b-c5eb626505bb,Gig Worker,45096.72,0.4153,24,,,,,2.76,0.7109,,,23.05,0.1808,False,,28,3,0
b063202b-be18-4297-b8e7-7dd8e1d4dd7c,Small Merchant,168345.41,0.2214,24,387525.67,0.8794,0.8512,2.97,3.48,0.8974,,,,,True,836.0,31,4,0
d491c526-abba-4b7c-96ae-d57eae258933,First-time Borrower,35463.99,0.3059,16,,,0.5205,15.0,1.4,0.5268,,,,,True,520.0,10,3,1
bcd5bddf-3eed-4309-8cc6-e528334d6d1b,Informal/Rural Worker,29238.31,0.3517,16,,,0.8112,3.78,3.74,0.8342,,,,,False,,26,3,0
9e049609-c4b1-4149-a3df-473d99fcf1cf,First-time Borrower,40086.31,0.2441,13,,,0.5868,10.49,,,5.29,0.1999,,,True,539.0,9,3,0
e0c91a43-737d-443e-9831-3768c835d316,Gig Worker,42135.71,0.4173,23,,,,,2.79,0.6847,,,22.95,0.1316,False,,20,3,0
03c968be-bdad-46d0-8d82-450ce1f2d1a2,Informal/Rural Worker,16818.27,0.583,9,,,0.6114,11.93,1.18,0.5469,,,,,False,,9,3,0
18926692-45ea-48f9-9bfa-aab98329d7e7,Small Merchant,62964.7,0.3664,19,199772.91,0.6564,0.5415,13.39,,,4.96,0.1846,15.31,0.0078,False,,15,5,0
b8b6a3ce-3547-439c-997e-71f770d0f79c,Informal/Rural Worker,16805.65,0.4094,18,,,0.8019,10.34,2.58,0.7295,,,,,False,,23,3,0
f3ff4ad3-dfab-4472-8235-6b1a75d847a9,Small Merchant,185048.71,0.3376,28,324837.27,0.8535,0.7958,6.61,,,7.0,0.1281,,,False,,22,4,0
08abff2c-e0bb-4582-b77f-77b8deb6b5df,Informal/Rural Worker,17187.48,0.6014,16,,,0.7631,8.66,2.17,0.6283,,,,,False,,19,3,0
19a73436-1310-40e5-801e-3c3fdbe111c9,Small Merchant,50322.65,0.3998,20,177803.31,0.6414,0.6214,11.84,1.02,0.607,4.77,0.2751,,,False,,11,5,0
155763d9-0b33-4fa7-a9f8-2b76a7582596,First-time Borrower,55364.07,0.2354,17,,,0.6338,6.34,2.19,0.7602,,,,,True,700.0,22,3,0
fd559865-ed83-431b-a682-25781feb5d05,Small Merchant,207415.33,0.2138,29,353415.08,1.0,0.8733,1.57,2.81,0.9488,9.8,0.0693,,,False,,30,5,0
d000b641-14b2-42fd-8d5d-6816e85f6b0e,Gig Worker,29826.09,0.4096,23,,,,,2.02,0.6119,4.82,0.1525,,,True,596.0,18,3,0
e38d29fa-d33a-44b9-96fc-bc4a5c43ba1c,Small Merchant,142798.26,0.2886,24,233671.57,0.6869,0.6719,7.63,,,6.52,0.2267,,,False,,25,4,0
87e61583-b894-42f1-8f1d-040f500b7dff,First-time Borrower,67584.33,0.1524,20,,,0.8585,5.38,,,7.48,0.139,26.49,0.2167,False,,26,4,0
1f053226-5cc5-40f9-9943-261af4578143,Informal/Rural Worker,16902.9,0.6864,9,,,,,1.77,0.5649,,,,,False,,9,2,0
01fc160d-7b57-4d71-8caa-a6a66b015223,Small Merchant,174345.94,0.2722,27,384207.27,0.8874,0.8525,0.47,,,7.57,0.1013,,,False,,31,4,0
1dd85404-8d62-4821-8c6b-f57425bb7983,Gig Worker,20719.99,0.4017,21,,,,,1.99,0.5858,,,20.47,-0.0328,False,,20,3,1
a6113caa-9b21-42f2-a342-f45cd7eb2a96,Gig Worker,21965.9,0.4635,17,,,,,1.23,0.361,2.36,0.2556,11.88,-0.0734,False,,9,4,1
d8ac7226-b6f1-4c57-a2b6-2f397fac4430,Small Merchant,120457.55,0.3696,23,253721.33,0.7822,0.649,4.21,,,6.91,0.214,,,False,,20,4,0
066b5327-8950-4f0b-8ec0-9e4b2610b50d,Gig Worker,34339.72,0.4179,26,,,,,2.75,0.8406,,,22.92,0.0639,False,,22,3,0
28c5335b-9e11-4a0f-99e7-8a65271d70cf,Gig Worker,36985.92,0.3574,29,,,,,2.4,0.8237,,,19.08,0.066,False,,25,3,0
33261c39-0d87-4815-89ab-f43b1dad236d,Gig Worker,50271.34,0.3035,28,,,,,3.25,0.9781,8.28,0.0844,23.31,0.1718,False,,30,4,0
590aafa3-f263-46a0-a0c4-e605f97c5ced,First-time Borrower,74771.72,0.1405,26,,,0.7586,4.28,2.68,0.7949,,,,,True,672.0,27,3,0
a7e60271-2265-4150-921c-dfed43a9642f,First-time Borrower,73027.46,0.249,19,,,0.7369,3.16,,,7.29,0.1467,,,True,710.0,24,3,0
7474edc2-4551-44fc-9d47-3955af29d56e,First-time Borrower,65878.97,0.1278,21,,,,,,,,,,,False,,18,1,0
3bd66a8c-79a7-45d4-b40b-60fb6d794690,Gig Worker,33707.14,0.5285,18,,,0.6874,10.97,1.52,0.6188,3.56,0.2176,15.08,-0.0661,False,,14,5,0
220761b7-ec70-41db-9c1c-f29647d001c9,Informal/Rural Worker,24287.23,0.3736,18,,,0.9482,3.19,,,,,,,False,,25,2,0
25fe2a8f-d101-488c-80bb-ede44ba56c5e,First-time Borrower,84244.53,0.1839,20,,,0.8629,6.88,,,,,,,True,670.0,25,2,0
90a6dd31-b9d6-4eb9-a382-24943957988f,First-time Borrower,50492.03,0.2193,16,,,0.5473,10.37,1.73,0.5889,4.27,0.2159,,,False,,10,4,0
bb92a459-d807-49b7-bdbf-da777940e4a7,Gig Worker,24860.16,0.4615,23,,,0.5433,11.8,1.44,0.4957,,,,,True,476.0,11,3,1
23f2370a-efb7-4fee-9838-10cbf015487f,First-time Borrower,66632.97,0.1548,22,,,0.7201,7.98,,,6.01,0.1404,,,True,730.0,26,3,0
c7a12d2f-cf7f-4cfb-855e-0d903d787676,Informal/Rural Worker,16295.28,0.4903,14,,,0.6921,9.87,2.69,0.6305,,,,,False,,19,3,0
add75eec-9e1f-48e8-bbed-e84187c939ac,Gig Worker,39790.93,0.2264,26,,,0.7293,4.58,2.93,0.8756,,,24.29,0.1498,True,707.0,27,4,1
423fe653-b060-4009-b61b-f767dd319b3d,Informal/Rural Worker,29900.82,0.2708,18,,,0.8914,3.59,3.34,0.901,,,,,False,,32,3,0
1053428b-b7e7-4d71-98a1-e83a72639d74,Informal/Rural Worker,16460.64,0.5589,15,,,0.6567,8.36,2.24,0.5567,,,,,False,,17,3,0
23050abd-0d84-409e-a146-34a13ae78720,First-time Borrower,51372.3,0.1696,18,,,0.5601,12.97,,,3.74,0.2058,,,False,,14,3,1
ccdedd17-674e-48a2-8c80-7682588c13a1,First-time Borrower,41477.15,0.1974,17,,,0.6603,11.82,,,3.49,0.1543,,,False,,19,3,0
21031c5c-1c2b-401b-a18f-c259fa8016a5,First-time Borrower,58628.72,0.1862,24,,,0.784,4.59,2.88,0.8865,,,,,True,701.0,22,3,0
d194abfb-45b0-4892-bb58-cd672af5465d,Informal/Rural Worker,19130.37,0.3995,15,,,0.6941,11.06,1.89,0.7101,,,,,False,,22,3,0
17a62306-888f-4632-bcbd-dc5a0677209d,Gig Worker,28407.78,0.344,19,,,,,1.72,0.4953,,,15.92,-0.0356,False,,10,3,0
d5ad7d99-43c5-4d54-83a5-1c87535eab3a,Informal/Rural Worker,18151.07,0.5833,12,,,0.5848,13.83,2.17,0.4205,,,,,False,,13,3,1
becfbb13-9bd1-474a-882f-0e2bf30cf688,First-time Borrower,53043.17,0.2651,18,,,,,,,,,,,True,576.0,13,1,0
9422f5c4-17b2-4d2b-a885-da0148de320e,First-time Borrower,93317.18,0.1184,27,,,0.8887,1.9,2.94,0.8717,9.59,0.0913,,,False,,31,4,0
fe2f043b-556e-4f2a-9a59-10fb667eac3c,First-time Borrower,79078.68,0.1854,27,,,0.8949,2.42,,,,,,,True,752.0,28,2,0
90fed7a7-1dfa-4eb2-abed-da3ec1b25f25,Small Merchant,99248.86,0.4671,23,230430.67,0.6942,0.6721,11.57,2.07,0.6527,4.96,0.1766,,,False,,20,5,1
1ec8aa31-8cf4-4fe1-991b-a16a96f0e701,Informal/Rural Worker,25118.78,0.4919,18,,,0.738,5.98,,,,,,,False,,25,2,0
61ec43a5-4208-4c6d-b582-c92b8f50a029,Small Merchant,80143.2,0.5202,23,130660.2,0.5686,0.5139,15.63,,,3.03,0.2239,,,False,,10,4,1
375779bf-0372-4a50-8d07-bc0a608c25c4,Small Merchant,103270.28,0.2961,21,216638.26,0.6259,0.5382,8.93,,,,,,,True,623.0,13,3,0
6abca931-2c95-4eff-bd4a-1c97daf8ae8c,First-time Borrower,26570.54,0.2551,16,,,0.5581,14.5,1.42,0.4649,,,,,True,504.0,7,3,1
f5a5c8b4-4dae-4638-ac37-16acff857e2d,Informal/Rural Worker,15943.25,0.4671,15,,,0.5762,12.05,1.71,0.674,,,,,False,,16,3,0
b1350643-213d-4992-a4f8-af621751e7e6,Gig Worker,29727.41,0.4788,17,,,,,1.66,0.5213,,,13.65,-0.1502,True,477.0,13,3,1
a827a209-60f4-4019-b0d8-1e0010b001e8,Informal/Rural Worker,32571.99,0.2355,21,,,0.8506,2.72,3.02,0.9041,,,,,False,,31,3,0
87a89e6a-0c57-47e1-af3f-198bf34550dc,First-time Borrower,32925.54,0.3686,16,,,0.58,12.88,1.51,0.3715,3.38,0.2652,,,False,,7,4,1
084035d2-e8a6-4019-bb47-71f603b8e382,First-time Borrower,66796.63,0.2195,25,,,0.8252,9.88,2.89,0.7211,,,,,True,693.0,20,3,0
b79f6199-092a-443e-859f-09d140553015,Gig Worker,50202.93,0.3381,24,,,,,2.44,0.7761,6.09,0.1403,23.09,0.0759,False,,18,4,0
65ee6621-9864-4e3a-bdeb-10d1a204d3d0,First-time Borrower,26102.82,0.3151,14,,,0.4842,16.3,,,,,,,True,440.0,5,2,1
b653de40-4389-4e8c-bebf-e56873db898c,Informal/Rural Worker,12140.07,0.4977,14,,,0.4999,18.66,1.52,0.4706,,,,,False,,15,3,0
11887505-9568-416f-a7b4-d1772fe2af03,Gig Worker,31393.26,0.4341,23,,,,,2.62,0.6151,,,18.72,0.0329,False,,20,3,0
5d57bba6-cb8b-4f62-90cf-86402b2545c9,Small Merchant,146653.6,0.2895,23,270860.04,0.6698,0.7702,9.28,,,3.3,0.1583,,,False,,17,4,0
932f05cf-1cf3-4740-8d17-1bedb3b80204,Gig Worker,32635.86,0.3677,22,,,0.708,6.48,2.99,0.8861,,,18.92,0.1428,False,,17,4,0
10081892-2f4f-47b5-ab94-7a3e39b2d15d,Gig Worker,28452.22,0.3885,22,,,0.6157,8.22,1.93,0.6235,,,16.78,0.0937,False,,16,4,1
42c48cb4-bbae-485c-934e-6b4b16ece8a5,Small Merchant,58194.42,0.3602,22,186572.09,0.6361,,,,,5.37,0.159,,,True,501.0,15,3,0
68bbac29-1391-4a8f-9648-0249f6d59d51,Small Merchant,102005.1,0.4114,26,194666.33,0.7226,,,,,4.5,0.2039,,,False,,15,3,1
adf96270-20ae-4fbb-af9e-c639d89906ac,Informal/Rural Worker,18537.12,0.4925,15,,,,,1.87,0.6301,,,,,False,,16,2,0
10f95656-35b6-41e3-9871-476596ac476b,Gig Worker,33342.17,0.4121,22,,,0.6844,10.48,1.93,0.6705,,,19.17,0.0744,False,,16,4,0
38c4fcc0-278c-430b-b19b-8edb7af35455,Gig Worker,30950.82,0.4127,21,,,,,2.24,0.629,,,16.14,-0.0139,False,,17,3,1
dab32cd3-9c73-4b5e-a9ed-763143005f1b,First-time Borrower,33238.26,0.355,13,,,0.4051,18.26,1.15,0.4138,1.7,0.2723,,,False,,4,4,1
9a134ccf-68c7-4206-a11e-faa3d499c29a,Small Merchant,146769.48,0.3694,23,296116.86,0.7556,0.68,8.52,,,6.03,0.1511,21.55,-0.0084,False,,19,5,1
6954e03c-1bc5-45c1-8ade-4160de70c7cb,Gig Worker,39478.15,0.3308,25,,,0.7187,6.0,2.32,0.649,,,16.48,0.0377,False,,18,4,0
497d7258-46ee-48c7-8fc9-656f84f78875,Gig Worker,25177.54,0.3508,20,,,0.5759,11.71,2.52,0.725,5.93,0.1755,19.25,-0.0057,False,,18,5,0
